RecordID,Competition,Edition,Athlete Id,Sex,Region,Education,Age group,Income,Disability,Previous attempts,Late enrollment,Cancelled enrollment,Athlete score,Mental preparation,Train bf competition,Strength training,Sand training,Recovery,Supplements,Cardiovascular training,Outdoor Workout,Squad training,Physiotherapy,Plyometric training,No coach,Sport-specific training,Other training,Past injuries,Outcome
41407,National Cup,2022,625263,F,South America,University Degree,0-35,Low,FALSE,0,FALSE,FALSE,-30,FALSE,191,128,0,74,112,571,FALSE,0,0,0,FALSE,26,0,FALSE,1
88385,Regional Tournament,2020,425820,F,North America,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,330,57,0,849,96,107,FALSE,0,0,0,FALSE,11,0,FALSE,1
44079,National Cup,2021,617331,M,East Asia,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,28,11,0,0,10,43,FALSE,0,0,0,FALSE,1,0,FALSE,0
13732,Federation League,2022,686584,F,Northern Africa,High school,0-35,High,TRUE,0,FALSE,FALSE,60,FALSE,161,81,2,108,80,0,FALSE,9,0,0,FALSE,8,0,TRUE,1
27407,National Cup,2022,612449,M,Western Europe,High school,35-55,High,FALSE,0,FALSE,TRUE,0,FALSE,96,183,0,4,115,52,FALSE,7,0,0,FALSE,14,0,FALSE,0
10680,Regional Tournament,2019,582578,F,Central Asia,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,141,46,0,189,42,76,FALSE,0,0,0,FALSE,17,0,FALSE,1
94271,Federation League,2020,2594888,F,Western Europe,High school,0-35,Middle-High,TRUE,1,FALSE,FALSE,140,FALSE,144,89,0,63,131,12,FALSE,0,70,0,FALSE,30,1,FALSE,1
80452,Federation League,2020,518155,M,South America,University Degree,0-35,High,FALSE,1,FALSE,TRUE,60,FALSE,130,159,0,28,120,13,FALSE,0,14,0,FALSE,43,0,FALSE,0
75735,Federation League,2022,129989,M,Middle East,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,311,160,0,705,164,23,FALSE,7,0,0,FALSE,44,0,TRUE,1
75470,Local Match,2022,110820,M,Western Europe,High school,0-35,Middle,TRUE,0,FALSE,TRUE,0,FALSE,231,313,0,303,95,142,TRUE,3,15,3,FALSE,7,0,TRUE,0
54286,Federation League,2022,385563,M,Middle East,High school,35-55,High,FALSE,,FALSE,FALSE,60,FALSE,248,194,0,17,169,3,FALSE,5,0,0,FALSE,48,0,TRUE,1
25325,Continental Championship,2021,635043,M,Central Asia,University Degree,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,264,780,0,210,55,131,FALSE,0,169,0,FALSE,26,0,TRUE,1
86449,Federation League,2020,2639451,F,Western Europe,High school,0-35,High,TRUE,2,FALSE,FALSE,120,FALSE,274,204,247,285,300,30,FALSE,0,99,0,FALSE,81,6,TRUE,1
95267,Regional Tournament,2019,496334,F,Southern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,92,34,0,76,19,88,FALSE,0,0,0,FALSE,24,0,FALSE,0
68963,Regional Tournament,2022,629245,F,Western Europe,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,250,1220,0,131,55,153,FALSE,28,0,6,FALSE,4,0,TRUE,1
63390,Continental Championship,2022,2626779,M,North America,Post Graduate,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,207,1095,0,316,156,168,FALSE,7,622,0,FALSE,22,5,FALSE,1
97384,Local Match,2022,657220,M,Southern Europe,Middle school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,355,1558,0,354,265,949,TRUE,2,28,6,FALSE,22,1,TRUE,1
72852,Local Match,2019,578497,M,East Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,0,TRUE,1524,2769,0,1974,971,1172,FALSE,15,82,46,FALSE,115,48,TRUE,1
35197,Continental Championship,2019,374192,F,Oceania,High school,35-55,Middle-Low,TRUE,0,FALSE,FALSE,-30,FALSE,146,1045,0,147,27,153,FALSE,3,530,0,FALSE,45,9,FALSE,1
93595,National Cup,2021,551115,M,Central America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,382,566,0,227,121,1265,FALSE,4,0,0,FALSE,6,0,FALSE,1
81237,Regional Tournament,2022,696616,F,Oceania,University Degree,35-55,Middle-High,FALSE,0,FALSE,FALSE,60,FALSE,221,554,0,49,39,115,FALSE,1,0,12,FALSE,0,0,FALSE,1
74493,Federation League,2020,552921,F,Middle East,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,349,145,98,342,281,19,FALSE,0,120,0,FALSE,62,1,FALSE,1
90036,Local Match,2022,686317,F,Eastern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,60,FALSE,250,983,0,245,230,1076,TRUE,2,3,0,FALSE,12,3,FALSE,1
90422,Regional Tournament,2020,544444,F,Central America,Middle school,35-55,Low,FALSE,0,FALSE,TRUE,0,FALSE,63,32,1,177,60,14,FALSE,0,0,0,FALSE,11,0,TRUE,0
74598,Federation League,2020,546953,M,North America,High school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,364,215,6,324,690,38,FALSE,0,120,0,FALSE,88,8,TRUE,1
73631,Local Match,2021,634616,M,South America,Post Graduate,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,93,391,0,111,114,610,FALSE,3,3,0,FALSE,12,0,FALSE,1
52890,Local Match,2019,608753,M,Central Asia,High school,0-35,Middle,FALSE,0,FALSE,FALSE,60,TRUE,288,649,0,218,227,626,FALSE,16,14,9,FALSE,,10,TRUE,1
67429,Local Match,2021,630804,M,Southern Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,60,FALSE,79,233,0,229,85,89,FALSE,6,20,0,FALSE,3,0,TRUE,0
53970,Federation League,2019,384153,F,Southern Europe,Middle school,0-35,Low,FALSE,0,FALSE,TRUE,105,FALSE,217,101,159,127,125,3,FALSE,0,57,0,FALSE,18,0,FALSE,0
80657,Local Match,2020,2389267,M,East Asia,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,60,FALSE,734,2111,0,453,374,647,FALSE,0,37,24,FALSE,41,46,TRUE,1
72410,Regional Tournament,2022,644069,F,North America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,108,256,1,16,16,95,FALSE,7,0,0,FALSE,0,0,TRUE,1
65311,World Championship,2019,592660,F,Central Asia,Middle school,35-55,Middle-High,FALSE,0,FALSE,FALSE,-30,FALSE,54,81,0,0,7,132,FALSE,0,0,0,FALSE,0,0,TRUE,1
25913,Federation League,2019,575811,F,Central Asia,Middle school,35-55,Low,FALSE,0,FALSE,TRUE,0,FALSE,132,371,0,50,88,3,FALSE,6,17,0,FALSE,11,0,FALSE,0
87554,Regional Tournament,2019,2400851,F,Southern Europe,Middle school,,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,233,81,1,562,74,99,FALSE,0,0,0,FALSE,33,0,FALSE,1
31135,National Cup,2021,619014,M,Southern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,155,89,0,124,90,443,FALSE,0,0,0,FALSE,13,0,FALSE,1
61142,Local Match,2020,536103,M,North America,University Degree,0-35,High,FALSE,0,FALSE,TRUE,90,FALSE,60,146,0,82,55,3,FALSE,0,0,0,FALSE,6,2,FALSE,0
53332,Regional Tournament,2021,625295,M,Northern Africa,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,4,0,0,0,0,12,FALSE,0,0,0,FALSE,1,0,FALSE,0
61792,Regional Tournament,2022,589935,F,South America,High school,0-35,High,FALSE,0,FALSE,TRUE,60,FALSE,33,28,0,7,9,0,FALSE,0,0,0,FALSE,2,0,TRUE,0
93233,Federation League,2021,624829,M,North America,Middle school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,96,38,0,56,24,3,FALSE,4,19,0,FALSE,8,0,FALSE,0
60272,Regional Tournament,2021,620889,F,Oceania,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,207,72,1,289,37,92,FALSE,1,0,0,FALSE,57,0,FALSE,1
35796,Local Match,2019,592631,F,North America,University Degree,0-35,Middle,FALSE,0,FALSE,FALSE,0,TRUE,456,2994,0,556,358,889,FALSE,7,32,40,FALSE,50,48,TRUE,1
21704,Regional Tournament,2021,614909,F,North America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,192,101,0,282,52,77,FALSE,0,0,0,FALSE,30,0,FALSE,1
73199,Federation League,2021,154697,F,Middle East,High school,35-55,High,TRUE,4,FALSE,TRUE,20,FALSE,13,14,0,37,5,0,FALSE,0,1,0,FALSE,1,0,FALSE,0
63864,Local Match,2022,475015,M,Central America,High school,0-35,High,FALSE,1,FALSE,FALSE,0,FALSE,370,1168,2,462,273,767,TRUE,16,33,6,FALSE,16,0,TRUE,1
94599,Regional Tournament,2020,550777,M,Central Asia,High school,35-55,High,FALSE,0,FALSE,TRUE,30,FALSE,43,5,0,270,20,1,FALSE,0,0,0,FALSE,5,0,FALSE,0
58110,Federation League,2020,549135,F,East Asia,High school,0-35,Middle,TRUE,0,FALSE,FALSE,0,FALSE,156,244,0,80,233,9,FALSE,0,63,0,FALSE,15,1,TRUE,1
82361,Federation League,2020,532855,M,Eastern Europe,High school,0-35,Middle,TRUE,0,FALSE,FALSE,0,FALSE,472,320,0,302,169,13,FALSE,0,155,0,FALSE,86,9,TRUE,1
68475,World Championship,2021,634503,F,East Asia,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,134,232,3,41,44,73,FALSE,0,0,0,FALSE,0,0,FALSE,1
30863,Federation League,2019,2198970,M,Northern Africa,University Degree,35-55,Middle,FALSE,0,FALSE,TRUE,0,FALSE,348,145,1,568,368,23,FALSE,5,142,0,FALSE,26,0,TRUE,0
30005,Continental Championship,2021,612397,M,Oceania,Middle school,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,74,256,0,64,8,101,FALSE,2,0,0,FALSE,13,0,FALSE,0
30632,Regional Tournament,2020,546685,F,Central America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,353,23,0,910,45,72,FALSE,0,0,0,FALSE,11,0,FALSE,1
26131,Federation League,2019,120999,M,Western Europe,Middle school,0-35,High,FALSE,1,FALSE,FALSE,0,FALSE,113,64,0,89,91,28,FALSE,14,98,0,FALSE,10,,TRUE,1
98485,National Cup,2022,629822,M,Western Europe,Middle school,0-35,High,TRUE,0,FALSE,TRUE,0,FALSE,24,21,0,8,7,25,FALSE,0,0,0,FALSE,1,0,FALSE,0
47621,World Championship,2019,594450,F,East Asia,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,-30,FALSE,20,40,1,3,12,11,FALSE,0,0,0,FALSE,0,0,TRUE,0
67468,World Championship,2021,374266,F,East Asia,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,-30,FALSE,182,330,5,859,19,105,FALSE,0,0,0,FALSE,0,0,TRUE,1
48736,Local Match,2020,515844,M,East Asia,Middle school,0-35,High,FALSE,1,FALSE,FALSE,60,FALSE,52,272,0,319,58,2,FALSE,0,4,0,FALSE,4,28,FALSE,0
44948,Federation League,2022,131612,M,Southern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,530,292,31,522,155,27,FALSE,40,0,0,FALSE,58,0,TRUE,1
14260,World Championship,2019,597333,F,South America,High school,35-55,High,FALSE,0,FALSE,FALSE,30,FALSE,166,480,1,69,25,123,FALSE,0,0,0,FALSE,0,0,TRUE,1
73065,Local Match,2022,2026075,M,North America,University Degree,55<=,High,FALSE,0,FALSE,TRUE,30,FALSE,380,1531,1,288,407,665,TRUE,27,52,4,FALSE,32,1,TRUE,0
60978,Local Match,2022,694456,M,East Asia,University Degree,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,125,,0,86,193,793,TRUE,1,0,3,FALSE,9,1,TRUE,1
93197,Federation League,2019,600635,F,East Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,60,FALSE,583,288,6,645,334,32,FALSE,28,114,0,FALSE,53,0,TRUE,1
17982,Continental Championship,2019,510460,M,South Asia,University Degree,35-55,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,218,711,0,134,23,168,FALSE,0,257,0,FALSE,24,13,FALSE,1
90323,Local Match,2021,616453,F,Western Europe,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,96,148,0,64,162,113,FALSE,0,5,0,FALSE,10,0,FALSE,0
77662,National Cup,2022,263150,F,South America,High school,0-35,Middle,FALSE,0,FALSE,TRUE,0,FALSE,24,8,0,0,17,100,FALSE,0,0,0,FALSE,2,0,FALSE,0
60123,Federation League,2021,629316,F,South Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,30,FALSE,94,56,0,308,71,1,FALSE,1,3,0,FALSE,8,0,FALSE,0
66431,Federation League,2021,607939,M,East Asia,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,0,FALSE,85,87,0,115,69,1,FALSE,0,32,0,FALSE,8,0,TRUE,0
16361,World Championship,2022,685627,F,North America,University Degree,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,159,349,4,216,22,73,FALSE,0,0,0,FALSE,0,0,TRUE,1
11715,Regional Tournament,2022,656481,F,Southern Africa,High school,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,253,797,0,1,64,221,FALSE,0,0,5,FALSE,1,0,TRUE,1
24643,National Cup,2021,634589,F,Northern Africa,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,-30,FALSE,86,128,0,123,27,374,FALSE,0,0,0,FALSE,5,0,FALSE,1
91070,Olympic Games,2019,155550,M,South America,High school,35-55,Low,FALSE,0,FALSE,FALSE,140,FALSE,335,856,0,107,161,0,FALSE,0,0,0,FALSE,70,0,FALSE,1
46697,Continental Championship,2021,626714,M,Eastern Europe,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,0,FALSE,145,234,0,79,48,98,FALSE,2,272,0,FALSE,25,0,TRUE,1
98851,Local Match,2019,582705,M,Southern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,TRUE,748,3616,0,317,491,774,FALSE,1,64,36,FALSE,50,38,TRUE,1
45279,National Cup,2022,627527,M,Middle East,High school,0-35,Middle-High,TRUE,0,FALSE,FALSE,60,FALSE,44,12,0,17,36,220,FALSE,3,0,0,FALSE,2,0,FALSE,1
22881,National Cup,2021,509102,M,Oceania,High school,0-35,Middle-High,FALSE,0,FALSE,FALSE,90,FALSE,572,410,0,86,265,1352,FALSE,9,0,0,FALSE,13,0,FALSE,1
62436,Federation League,2020,535486,M,Southern Europe,High school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,20,43,0,29,32,2,FALSE,0,2,0,FALSE,14,0,FALSE,0
40815,Federation League,2021,387289,M,Western Europe,Middle school,0-35,Middle-Low,FALSE,2,FALSE,FALSE,60,FALSE,65,96,0,81,30,1,FALSE,2,21,0,FALSE,1,0,FALSE,0
94325,World Championship,2021,632619,F,Southern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,-30,FALSE,17,25,0,0,3,27,FALSE,0,0,0,FALSE,0,0,TRUE,1
81840,Continental Championship,2021,606127,M,Southern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,156,498,0,32,7,100,FALSE,0,76,0,FALSE,20,0,TRUE,0
79275,Federation League,2019,2446109,M,Western Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,831,452,1,719,1151,35,FALSE,52,143,0,FALSE,23,0,TRUE,1
86266,Federation League,2022,2204941,F,Western Europe,Middle school,35-55,Middle,FALSE,0,FALSE,TRUE,0,FALSE,451,114,4,703,105,2,FALSE,22,0,0,FALSE,34,0,TRUE,0
48564,Federation League,2021,633591,F,Eastern Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,401,476,41,351,151,6,FALSE,11,175,0,FALSE,27,0,TRUE,1
51674,National Cup,2022,679128,F,Southern Europe,High school,0-35,Middle,FALSE,0,FALSE,FALSE,30,FALSE,295,382,0,69,137,1048,FALSE,0,0,0,FALSE,3,0,FALSE,1
69559,Local Match,2021,1933534,M,Eastern Europe,University Degree,35-55,Middle-Low,FALSE,1,FALSE,FALSE,60,FALSE,202,222,0,199,111,688,FALSE,0,7,3,FALSE,0,0,TRUE,0
97256,Continental Championship,2021,485920,M,Western Europe,Middle school,0-35,High,FALSE,0,FALSE,FALSE,-30,FALSE,163,868,0,43,0,99,FALSE,0,262,0,FALSE,22,0,TRUE,1
32953,Local Match,2020,552560,M,East Asia,University Degree,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,29,57,0,43,19,45,FALSE,0,0,0,FALSE,0,0,TRUE,0
13429,World Championship,2022,675924,F,Eastern Europe,High school,,Low,FALSE,0,FALSE,FALSE,-30,FALSE,171,339,0,60,77,112,FALSE,0,0,0,FALSE,0,0,TRUE,1
41571,Olympic Games,2019,393207,M,Northern Africa,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,179,475,0,119,98,0,FALSE,2,0,0,FALSE,3,0,TRUE,1
67305,Federation League,2022,674206,F,South Asia,University Degree,0-35,High,FALSE,0,FALSE,TRUE,120,FALSE,165,378,0,128,38,1,FALSE,2,1,0,FALSE,9,0,FALSE,0
45200,Regional Tournament,2021,554004,M,Central Asia,University Degree,,Middle-Low,FALSE,1,FALSE,FALSE,60,FALSE,307,137,2,260,124,101,FALSE,0,0,0,FALSE,17,0,FALSE,1
86498,Local Match,2021,2058815,M,Eastern Europe,Middle school,0-35,High,FALSE,0,FALSE,TRUE,30,FALSE,397,2065,0,446,443,427,FALSE,0,94,3,FALSE,66,0,TRUE,0
52348,Local Match,2021,554881,M,Eastern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,90,TRUE,182,1094,0,24,116,710,FALSE,0,8,3,FALSE,14,0,TRUE,1
43413,Continental Championship,2022,647888,M,Oceania,High school,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,142,474,0,91,46,81,FALSE,0,95,0,FALSE,5,0,TRUE,1
85231,Federation League,2020,479347,M,Western Europe,Middle school,0-35,High,TRUE,0,FALSE,TRUE,10,FALSE,76,26,27,61,57,4,FALSE,0,2,0,FALSE,19,2,FALSE,0
44866,Continental Championship,2021,532531,M,South America,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,60,FALSE,69,222,0,0,9,75,FALSE,0,8,0,FALSE,3,0,FALSE,1
38953,Regional Tournament,2021,470331,F,Central America,High school,35-55,Low,FALSE,0,FALSE,TRUE,0,FALSE,498,147,4,1428,111,123,FALSE,2,0,0,FALSE,93,0,FALSE,0
98467,Regional Tournament,2021,633491,F,North America,University Degree,0-35,High,FALSE,0,FALSE,FALSE,0,FALSE,50,35,1,91,36,1,FALSE,0,0,0,FALSE,5,0,FALSE,0
84323,Regional Tournament,2022,690554,F,South Asia,Middle school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,4,10,0,0,2,0,FALSE,0,0,0,FALSE,0,0,TRUE,0
64734,Continental Championship,2022,681200,M,Central America,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,820,749,0,1223,124,146,FALSE,0,462,0,FALSE,79,0,TRUE,1
93032,Regional Tournament,2021,619207,F,Western Europe,High school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,6,0,0,19,0,0,FALSE,0,0,0,FALSE,3,0,TRUE,0
30469,Local Match,2019,543763,M,Central Asia,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,TRUE,136,222,7,119,111,513,FALSE,0,3,0,FALSE,4,0,TRUE,1
83413,Local Match,2022,535671,F,North America,University Degree,0-35,Middle,FALSE,1,FALSE,FALSE,30,FALSE,177,1033,0,54,183,802,FALSE,0,7,35,FALSE,10,31,TRUE,1
65884,Local Match,2021,618903,M,Northern Africa,High school,0-35,Middle-Low,FALSE,0,FALSE,TRUE,60,FALSE,60,237,0,41,65,58,FALSE,0,2,0,FALSE,6,0,FALSE,0
34592,Local Match,2021,634636,M,South America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,0,TRUE,1648,2673,0,1578,707,901,FALSE,6,20,6,FALSE,80,4,TRUE,1
20914,Local Match,2020,185496,M,Central America,Middle school,0-35,Low,FALSE,2,FALSE,FALSE,60,FALSE,274,1161,0,122,277,732,FALSE,0,14,9,FALSE,33,9,FALSE,0
23575,Local Match,2020,237953,M,Central Asia,Middle school,35-55,High,FALSE,0,FALSE,FALSE,30,FALSE,130,319,0,10,137,590,FALSE,0,0,0,FALSE,16,2,TRUE,1
71194,National Cup,2021,50263,M,Eastern Europe,University Degree,35-55,,FALSE,0,FALSE,TRUE,0,FALSE,,86,0,10,52,174,FALSE,0,0,,FALSE,3,0,FALSE,0
54589,Regional Tournament,2019,303617,F,Central America,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,51,18,0,131,32,5,FALSE,0,0,0,FALSE,11,0,TRUE,0
57823,Regional Tournament,2020,516432,M,South America,Middle school,35-55,Low,FALSE,1,FALSE,FALSE,140,FALSE,591,129,0,1480,127,73,FALSE,0,0,0,FALSE,27,4,FALSE,1
35289,Federation League,2022,125830,F,Middle East,University Degree,35-55,Middle,TRUE,0,FALSE,TRUE,,FALSE,360,591,0,643,151,5,FALSE,24,0,0,FALSE,36,0,FALSE,0
69989,World Championship,2021,624230,F,Southern Europe,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,83,145,2,6,19,95,FALSE,0,0,0,FALSE,0,0,TRUE,1
51111,Continental Championship,2019,569342,M,East Asia,Middle school,0-35,Middle-High,FALSE,0,FALSE,FALSE,75,FALSE,522,528,0,1652,80,86,FALSE,1,180,0,FALSE,70,4,TRUE,1
20077,Regional Tournament,2019,23798,M,Central America,High school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,169,65,1,145,47,104,FALSE,3,0,0,FALSE,56,,FALSE,1
14337,National Cup,2021,485944,M,Northern Africa,Middle school,0-35,Middle,FALSE,,FALSE,FALSE,-30,FALSE,128,154,0,15,73,267,FALSE,0,0,0,FALSE,4,0,FALSE,0
90800,Federation League,2020,163067,F,Oceania,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,0,FALSE,233,316,0,120,153,23,FALSE,0,95,0,FALSE,54,4,FALSE,1
16798,Local Match,2019,68107,F,South America,High school,0-35,Middle,TRUE,0,FALSE,FALSE,0,TRUE,406,2522,0,279,354,586,FALSE,2,60,10,FALSE,25,9,TRUE,1
44867,National Cup,2022,588566,M,Central Asia,High school,35-55,Middle-Low,FALSE,0,FALSE,FALSE,-30,FALSE,116,23,0,39,58,359,FALSE,6,0,0,FALSE,18,0,FALSE,0
71822,Regional Tournament,2022,582348,F,North America,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,34,144,0,19,2,0,FALSE,1,0,0,FALSE,0,0,TRUE,0
29152,Continental Championship,2021,550812,M,North America,High school,0-35,High,FALSE,1,FALSE,FALSE,90,FALSE,155,371,0,50,54,99,FALSE,0,122,0,FALSE,50,0,FALSE,1
51129,Local Match,2021,630634,M,North America,University Degree,35-55,Middle-Low,TRUE,0,FALSE,FALSE,30,TRUE,314,194,0,866,234,680,FALSE,8,51,7,FALSE,17,0,TRUE,1
52875,National Cup,2022,1851108,M,Western Europe,University Degree,35-55,High,FALSE,0,FALSE,FALSE,-30,FALSE,235,171,0,750,145,1465,FALSE,16,0,0,FALSE,38,0,FALSE,1
51736,Local Match,2021,615429,M,South Asia,University Degree,0-35,Middle-Low,FALSE,0,FALSE,TRUE,0,FALSE,76,476,0,70,95,105,FALSE,1,16,9,FALSE,9,0,FALSE,0
38541,Federation League,2022,593976,F,Southern Europe,Middle school,35-55,Middle,FALSE,0,FALSE,FALSE,0,FALSE,291,150,0,145,71,3,FALSE,0,0,0,FALSE,37,0,TRUE,1
51123,Local Match,2019,2149735,F,Central Asia,High school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,TRUE,160,309,0,103,119,583,FALSE,2,0,0,FALSE,11,0,TRUE,1
29690,Federation League,2019,598860,F,South America,Middle school,0-35,Middle-Low,FALSE,0,FALSE,FALSE,30,FALSE,1313,272,1,1614,595,20,FALSE,98,469,0,FALSE,100,0,TRUE,1
31870,Local Match,2022,646750,M,South Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,60,FALSE,219,598,0,236,168,666,TRUE,17,19,17,FALSE,14,1,TRUE,1
55442,National Cup,2021,612644,M,Middle East,High school,,Low,FALSE,0,FALSE,FALSE,0,FALSE,105,59,0,37,84,324,FALSE,0,0,0,FALSE,3,0,FALSE,1
95075,Continental Championship,2022,677197,M,North America,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,285,557,0,250,34,77,FALSE,2,623,0,FALSE,25,2,TRUE,0
58174,Regional Tournament,2019,521341,F,East Asia,University Degree,35-55,High,TRUE,0,FALSE,FALSE,60,FALSE,681,170,3,931,216,90,FALSE,1,0,0,FALSE,185,0,TRUE,1
11111,Federation League,2019,399935,M,Northern Africa,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,10,FALSE,158,143,0,16,126,3,FALSE,0,5,0,FALSE,6,0,FALSE,0
50842,Federation League,2022,1879751,F,Central Asia,High school,35-55,High,FALSE,0,FALSE,FALSE,0,FALSE,603,248,0,1490,382,18,FALSE,68,0,0,FALSE,59,0,TRUE,1
56424,Federation League,2019,604627,M,Oceania,High school,0-35,Middle,FALSE,0,FALSE,FALSE,30,FALSE,133,154,0,42,122,5,FALSE,2,38,0,FALSE,7,0,TRUE,1
50953,Regional Tournament,2020,542692,F,Eastern Europe,Middle school,0-35,Low,FALSE,0,FALSE,FALSE,0,FALSE,11,4,0,0,7,0,FALSE,0,0,0,FALSE,2,0,FALSE,0
27723,Local Match,2020,518771,M,Central America,Middle school,0-35,Middle-Low,FALSE,1,FALSE,FALSE,60,FALSE,45,141,0,38,58,73,FALSE,0,0,0,FALSE,2,7,FALSE,0
72629,World Championship,2019,584827,F,South America,Middle school,35-55,Low,FALSE,0,FALSE,FALSE,-30,FALSE,148,260,0,94,,146,FALSE,0,0,0,FALSE,0,0,TRUE,1
79438,Continental Championship,2019,482406,M,East Asia,High school,0-35,High,FALSE,0,FALSE,FALSE,-30,FALSE,100,549,0,0,2,3,FALSE,0,110,0,FALSE,6,2,FALSE,1
35287,Federation League,2020,1982845,F,Oceania,University Degree,35-55,High,FALSE,1,FALSE,FALSE,30,FALSE,149,134,0,1,238,36,FALSE,0,4,0,FALSE,17,0,FALSE,1
28098,Regional Tournament,2019,447516,F,South America,Middle school,0-35,Middle,FALSE,0,FALSE,FALSE,60,FALSE,162,107,0,13,118,67,FALSE,0,0,0,FALSE,24,0,FALSE,1
49968,Federation League,2021,382051,F,Eastern Europe,High school,0-35,Low,FALSE,2,FALSE,FALSE,10,FALSE,182,201,0,101,245,1,FALSE,19,42,0,FALSE,9,0,FALSE,1
24953,Regional Tournament,2020,355998,F,Central America,High school,0-35,Middle,FALSE,0,FALSE,FALSE,120,FALSE,7,1,0,8,3,0,FALSE,0,0,0,FALSE,1,0,TRUE,0
97601,Federation League,2021,630359,M,Central Asia,High school,0-35,Middle,FALSE,0,FALSE,TRUE,0,FALSE,24,17,0,6,17,0,FALSE,0,12,0,FALSE,2,0,FALSE,0
47593,National Cup,2021,475556,M,Central Asia,High school,0-35,High,FALSE,0,FALSE,TRUE,-30,FALSE,24,6,0,1,8,25,FALSE,0,0,0,FALSE,3,0,FALSE,0
